Track,Date,Race Number,Breed of Race,Distance,About Distance Indicator,Surface,Off Turf Indicator,Course Type,Race Type,Abbreviated Race Conditions,Race Name,Sex Restriction,Age Restriction,Statebred Restriction,Purse,Maximum Claiming Price,Minimum Claiming Price,Grade,Division,Number of Starters,Track Condition,Weather,Post Time,Temp Rail Distance,Chute Start Indicator,Track Sealed Indicator,Race F1 Time,Race F2 Time,Race F3 Time,Race F4 Time,Race F5 Time,Race Winning Time,WPS Combined Pool,Run Up Distance,Downhill Turf Indicator,Number of turns in race,Number of turns in race (decimal),Field 39,Field 40,Field 41,Field 42,Field 43,Field 44,Field 45,Field 46,Field 47,Field 48,Field 49,Field 50,Horse Name,Horse Age,Horse Sex,Medication,Equipment,Weight Carried,Claiming Price,Earnings,Program Number,Coupled Type,Morning Line Odds,Final Tote Odds,Favorite Indicator,Non-Betting Indicator,Win Mutuel Paid,Place Mutuel Paid,Show Mutuel Paid,Post Position,Position at Start Call,Position at Call 1,Position at Call 2,Position at Call 3,Position at Call 4,Position at Call 5,Position at Finish,Official Finish Position,Call 1 Lengths Behind,Call 2 Lengths Behind,Call 3 Lengths Behind,Call 4 Lengths Behind,Stretch Call Lengths Behind,Finish Lengths Behind,Comment Line,Trainer First Name,Trainer Middle Name,Trainer Last Name,Jockey First Name,Jockey Middle Name,Jockey Last Name,Apprentice Wgt Allowance,Owner Full Name,Claimed Indicator,Claiming Trainer First Name,Claiming Trainer Middle Name,Claiming Trainer Last Name,Claiming Owner Full Name,Scratch Indicator,Reason for Scratch,Last Race Track,Last Race Date,Last Race Race Number,Last Race Finish Position,Long Comment Line,Sire,Dam,DamSire,Foaling Date,Foaling Area,Horse Weight,Number of Claims Submitted,Void Indicator,Void Reason,Breeder,Color,Jockey ID,Trainer ID,Field 117,Field 118,Field 119,Field 120,Field 121,Field 122,Field 123,Field 124,Field 125,Field 126,Field 127,Field 128,Field 129,Field 130,#1 Wager Type,#1 Wager Unit,#1 Number Right,#1 Wager Payout,#1 Winning Pgm Numbers,#1 Total Pool,#2 Wager Type,#2 Wager Unit,#2 Number Right,#2 Wager Payout,#2 Winning Pgm Numbers,#2 Total Pool,#3 Wager Type,#3 Wager Unit,#3 Number Right,#3 Wager Payout,#3 Winning Pgm Numbers,#3 Total Pool,#4 Wager Type,#4 Wager Unit,#4 Number Right,#4 Wager Payout,#4 Winning Pgm Numbers,#4 Total Pool,#5 Wager Type,#5 Wager Unit,#5 Number Right,#5 Wager Payout,#5 Winning Pgm Numbers,#5 Total Pool,#6 Wager Type,#6 Wager Unit,#6 Number Right,#6 Wager Payout,#6 Winning Pgm Numbers,#6 Total Pool,#7 Wager Type,#7 Wager Unit,#7 Number Right,#7 Wager Payout,#7 Winning Pgm Numbers,#7 Total Pool,#8 Wager Type,#8 Wager Unit,#8 Number Right,#8 Wager Payout,#8 Winning Pgm Numbers,#8 Total Pool,#9 Wager Type,#9 Wager Unit,#9 Number Right,#9 Wager Payout,#9 Winning Pgm Numbers,#9 Total Pool,#10 Wager Type,#10 Wager Unit,#10 Number Right,#10 Wager Payout,#10 Winning Pgm Numbers,#10 Total Pool,#11 Wager Type,#11 Wager Unit,#11 Number Right,#11 Wager Payout,#11 Winning Pgm Numbers,#11 Total Pool,#12 Wager Type,#12 Wager Unit,#12 Number Right,#12 Wager Payout,#12 Winning Pgm Numbers,#12 Total Pool,#13 Wager Type,#13 Wager Unit,#13 Number Right,#13 Wager Payout,#13 Winning Pgm Numbers,#13 Total Pool,#14 Wager Type,#14 Wager Unit,#14 Number Right,#14 Wager Payout,#14 Winning Pgm Numbers,#14 Total Pool,#15 Wager Type,#15 Wager Unit,#15 Number Right,#15 Wager Payout,#15 Winning Pgm Numbers,#15 Total Pool,#16 Wager Type,#16 Wager Unit,#16 Number Right,#16 Wager Payout,#16 Winning Pgm Numbers,#16 Total Pool,#17 Wager Type,#17 Wager Unit,#17 Number Right,#17 Wager Payout,#17 Winning Pgm Numbers,#17 Total Pool,#18 Wager Type,#18 Wager Unit,#18 Number Right,#18 Wager Payout,#18 Winning Pgm Numbers,#18 Total Pool,#19 Wager Type,#19 Wager Unit,#19 Number Right,#19 Wager Payout,#19 Winning Pgm Numbers,#19 Total Pool
AQU,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,NW3     L,,Fillies & mares,3 year olds & up,,43000,30000,30000,,,6,Fast,Clear,3:17,,,,22.220,45.680,58.280,,,71.710,188014,52,,1,1,,,,,,,,,,,,,Elegant,5,M,L,,126,30000,1720,3,,3,4.73,,,,,,3,2,3,3,,,3,5,5,2.00,3.10,,,4.50,4.50,"chased,2p turn,tired",Linda,,Rice,Manuel,,Franco,,Winning Move Stable,,,,,,,,AQU,01/02/2026,8,1,"hustled,chased,mvd out ins5/8,2path turn,tired",Omaha Beach,Lovely,Pulpit,03/04/2021,KY,,,,,"Peter E. Blum Thoroughbreds, LLC",B,150157,1553,,,,,,,,,,,,,,,Pick 3,1.00,3,82.39,6-5-5,17916.00,Pick 4,.50,4,62.88,2/3-6-5-5,66198.00,Pick 5,.50,5,90.57,2/5-2/3-6-5-5,260734.00,Daily Double,1.00,,25.90,5-5,25379.00,Exacta,1.00,,31.46,5-6,109786.00,Superfecta,.10,,11.80,5-6-7-2,31706.00,Trifecta,.50,,25.07,5-6-7,53656.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,5,Thoroughbred,6.00,,Dirt,,Main Course,Claiming,NW3     L,,Fillies & mares,3 year olds & up,,43000,30000,30000,,,6,Fast,Clear,3:17,,,,22.220,45.680,58.280,,,71.710,188014,52,,1,1,,,,,,,,,,,,,Another Cleeshay,4,M,L,Front Wraps,119,30000,1290,1,,30,55.73,,,,,,1,5,4,6,,,6,6,6,8.00,11.10,,,12.50,12.00,"ins turn,no response",Norman,C.,Follett,Dalila,A.,Rivera,Apprentice Type 2 (7 lbs),Alex Kazdan,,,,,,,,AQU,03/01/2026,2,6,"urged along,inside turn,failed to respond",Volatile,Hummingbird Hill,Tapit,04/22/2022,NY,,,,,"3C Stables, LLC",CH,176172,28190,,,,,,,,,,,,,,,Pick 3,1.00,3,82.39,6-5-5,17916.00,Pick 4,.50,4,62.88,2/3-6-5-5,66198.00,Pick 5,.50,5,90.57,2/5-2/3-6-5-5,260734.00,Daily Double,1.00,,25.90,5-5,25379.00,Exacta,1.00,,31.46,5-6,109786.00,Superfecta,.10,,11.80,5-6-7-2,31706.00,Trifecta,.50,,25.07,5-6-7,53656.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Allowance,NW1$      X,,,4 year olds & up,Y,77000,,,,,5,Fast,Clear,3:48,,,,22.360,45.440,57.920,,,71.070,171264,52,,1,1,,,,,,,,,,,,,Fireballin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,PrivVet - Illness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick 3,1.00,3,97.12,5-5-1,19309.00,Daily Double,1.00,,16.54,5-1,20915.00,Exacta,1.00,,6.50,1-4,100500.00,Superfecta,.10,,5.14,1-4-3-6,24536.00,Trifecta,.50,,9.35,1-4-3,43642.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Allowance,NW1$      X,,,4 year olds & up,Y,77000,,,,,5,Fast,Clear,3:48,,,,22.360,45.440,57.920,,,71.070,171264,52,,1,1,,,,,,,,,,,,,Unbroken Chain,4,G,L,Blinkers,121,,42350,1,,2.5,1,Y,,4,2.96,2.12,1,5,1,1,,,1,1,1,,,,,,,"cut corner, held well",Edward,R.,Barker,Flavien,,Prat,,"Mogauro, Jr., Patrick and Mogauro, James",,,,,,,,AQU,02/05/2026,6,4,"cut pressured pace ins, cut corner roused, edged away, held well",Unified,Tapa Liath,Paddy O'Prado,02/21/2022,NY,,,,,Blue Devil Racing Stable,B,137099,38254,,,,,,,,,,,,,,,Pick 3,1.00,3,97.12,5-5-1,19309.00,Daily Double,1.00,,16.54,5-1,20915.00,Exacta,1.00,,6.50,1-4,100500.00,Superfecta,.10,,5.14,1-4-3-6,24536.00,Trifecta,.50,,9.35,1-4-3,43642.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Allowance,NW1$      X,,,4 year olds & up,Y,77000,,,,,5,Fast,Clear,3:48,,,,22.360,45.440,57.920,,,71.070,171264,52,,1,1,,,,,,,,,,,,,Kenny Be,4,G,L,Blinkers,121,,15400,4,,4.5,2.62,,,,3.68,2.88,4,2,3,4,,,2,2,2,.60,2.00,,,3.50,2.50,"3w in aim, mild kick",David,P.,Duggan,Ricardo,,"Santana, Jr.",,Clear Stars Stable and Mitre Box Stable,,,,,,,,SAR,07/26/2025,8,9,"3w in aim, coaxed near 1/4, 4w upper, mild kick",Complexity,Stay Composed,Bernstein,05/22/2022,NY,,,,,Apache Farm LLC,B,136048,243414,,,,,,,,,,,,,,,Pick 3,1.00,3,97.12,5-5-1,19309.00,Daily Double,1.00,,16.54,5-1,20915.00,Exacta,1.00,,6.50,1-4,100500.00,Superfecta,.10,,5.14,1-4-3-6,24536.00,Trifecta,.50,,9.35,1-4-3,43642.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Allowance,NW1$      X,,,4 year olds & up,Y,77000,,,,,5,Fast,Clear,3:48,,,,22.360,45.440,57.920,,,71.070,171264,52,,1,1,,,,,,,,,,,,,Don Luis,4,H,L,,123,,9240,3,,5,9.61,,,,,3.22,3,4,5,5,,,5,3,3,2.70,3.50,,,4.20,5.25,"chased 2-3w, improved",Ralph,,D'Alessandro,Jaime,,Rodriguez,,Bernardo Mongil III,,,,,,,,AQU,02/05/2026,6,5,"2-3w pursuit, coaxed 3/8, angled 7-8w upper, improved",Gormley,Sapphire Sky,Sky Mesa,03/15/2022,NY,,,,,"Monhill Farm, LLC",B,138976,8255,,,,,,,,,,,,,,,Pick 3,1.00,3,97.12,5-5-1,19309.00,Daily Double,1.00,,16.54,5-1,20915.00,Exacta,1.00,,6.50,1-4,100500.00,Superfecta,.10,,5.14,1-4-3-6,24536.00,Trifecta,.50,,9.35,1-4-3,43642.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Allowance,NW1$      X,,,4 year olds & up,Y,77000,,,,,5,Fast,Clear,3:48,,,,22.360,45.440,57.920,,,71.070,171264,52,,1,1,,,,,,,,,,,,,Tiote,4,H,L,Blinkers,123,,4620,6,,8,8.41,,,,,,5,1,4,3,,,4,4,4,.70,1.50,,,4.10,5.75,"4w in aim, wknd late",Dana,,Saul,Jose,,Baez,,"Saul, Dana and Speranza, Steven",,,,,,,,AQU,02/19/2026,3,1,"4w in aim, coaxed 5/16, angled 6w upper, wknd late",Authentic,Cabales,Pulpit,02/21/2022,NY,,,,,"Eaton & Thorne, Inc",DK B/,109414,972565,,,,,,,,,,,,,,,Pick 3,1.00,3,97.12,5-5-1,19309.00,Daily Double,1.00,,16.54,5-1,20915.00,Exacta,1.00,,6.50,1-4,100500.00,Superfecta,.10,,5.14,1-4-3-6,24536.00,Trifecta,.50,,9.35,1-4-3,43642.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,6,Thoroughbred,6.00,,Dirt,,Main Course,Allowance,NW1$      X,,,4 year olds & up,Y,77000,,,,,5,Fast,Clear,3:48,,,,22.360,45.440,57.920,,,71.070,171264,52,,1,1,,,,,,,,,,,,,Liberty Rising,4,H,L,,123,,3080,2,,4.5,3.64,,,,,,2,3,2,2,,,3,5,5,.10,.50,,,4.00,9.00,"pressed 2p, weakened",Patrick,J.,Quick,Omar,,Hernandez Moreno,,"Thummps Racing Stable LLC, Jacoutot, Peter and Paradise Farms Corp.",,,,,,,,AQU,02/28/2026,7,4,"coaxed st, pressed 2p, coaxed near 5/16, 2-3w upper, weakened",Central Banker,Liberty Fuze,Mass Media,03/21/2022,NY,,,,,Thummp's Racing Stable LLC,DK B/,169979,1507,,,,,,,,,,,,,,,Pick 3,1.00,3,97.12,5-5-1,19309.00,Daily Double,1.00,,16.54,5-1,20915.00,Exacta,1.00,,6.50,1-4,100500.00,Superfecta,.10,,5.14,1-4-3-6,24536.00,Trifecta,.50,,9.35,1-4-3,43642.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,7,Thoroughbred,6.00,,Dirt,,Main Course,SOC,NW1       X,,Fillies,3 year olds,,60000,75000,75000,,,8,Fast,Clear,4:20,,,,22.360,46.040,58.150,,,71.030,208962,50,,1,1,,,,,,,,,,,,,Pinky Brier,3,F,L,Blinkers,123,75000,33000,6,,1.4,0.73,Y,,3.46,3.02,2.36,6,6,5,3,,,1,1,1,2.10,.60,,,,,"4-3p trn,lead1/4,drvng",Brad,H.,Cox,Flavien,,Prat,,"Goldfarb, Sanford J., Estate of Ira Davis, Speranza, Steven and Goldberg, Jay",Y,Gustavo,,Rodriguez,Flying P Stable,,,AQU,02/14/2026,2,5,"settled,urged4-1/2,ranged up 4-3p turn,bid,lead1/4,drew away",McKinzie,Exchange Vows,Tapiture,02/11/2023,NY,,2,,,Danzel Brendemuehl & Colleen Smith,DK B/,137099,241578,,,,,,,,,,,,,,,Pick 3,1.00,3,44.06,5-1-6,15583.00,Daily Double,1.00,,3.78,1-6,28592.00,Exacta,1.00,,7.50,6-2,135796.00,Superfecta,.10,,38.86,6-2-8-5,44271.00,Trifecta,.50,,36.50,6-2-8,71579.00,Grand Slam,1.00,4,6.03,3/4/5-5/6/7-1/3/4-6,29709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,7,Thoroughbred,6.00,,Dirt,,Main Course,SOC,NW1       X,,Fillies,3 year olds,,60000,75000,75000,,,8,Fast,Clear,4:20,,,,22.360,46.040,58.150,,,71.030,208962,50,,1,1,,,,,,,,,,,,,Purple Divine,3,F,L,BF,123,,12000,2,,6,6.18,,,,4.64,3.56,2,8,6,4,,,3,2,2,3.60,2.10,,,4.60,5.75,"3-4path turn,no match",Ilkay,,Kantarmaci,Jaime,,Rodriguez,,"Madison Avenue Racing Stable, Inc. and Kernan, Jr.,  Morris E.",,,,,,,,AQU,03/07/2026,8,3,"brshd brk,urged along,3-4path turn,safely secured place",Tiz the Law,Raving About You,Arch,04/09/2023,NY,,,,,Amy Boll,B,138976,960213,,,,,,,,,,,,,,,Pick 3,1.00,3,44.06,5-1-6,15583.00,Daily Double,1.00,,3.78,1-6,28592.00,Exacta,1.00,,7.50,6-2,135796.00,Superfecta,.10,,38.86,6-2-8-5,44271.00,Trifecta,.50,,36.50,6-2-8,71579.00,Grand Slam,1.00,4,6.03,3/4/5-5/6/7-1/3/4-6,29709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,7,Thoroughbred,6.00,,Dirt,,Main Course,SOC,NW1       X,,Fillies,3 year olds,,60000,75000,75000,,,8,Fast,Clear,4:20,,,,22.360,46.040,58.150,,,71.030,208962,50,,1,1,,,,,,,,,,,,,Karey,3,F,L,,123,,7200,8,,15,23.83,,,,,5.66,8,5,7,7,,,7,3,3,6.10,6.60,,,9.80,10.00,"ins turn,mvd out,drftd",Carlos,F.,Martin,Christopher,,Elliott,,"Half Hollow Stables, LLC and Kazamias, Peter",,,,,,,,AQU,02/27/2026,1,2,"hustld,urged outside,angld in 1/2,ins trn,mvd out,drift out,up3rd",Beau Liam,Brand New Day,Carpe Diem,04/06/2023,KY,,,,,"Spendthrift Stallions, LLC",B,174583,1167,,,,,,,,,,,,,,,Pick 3,1.00,3,44.06,5-1-6,15583.00,Daily Double,1.00,,3.78,1-6,28592.00,Exacta,1.00,,7.50,6-2,135796.00,Superfecta,.10,,38.86,6-2-8-5,44271.00,Trifecta,.50,,36.50,6-2-8,71579.00,Grand Slam,1.00,4,6.03,3/4/5-5/6/7-1/3/4-6,29709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,7,Thoroughbred,6.00,,Dirt,,Main Course,SOC,NW1       X,,Fillies,3 year olds,,60000,75000,75000,,,8,Fast,Clear,4:20,,,,22.360,46.040,58.150,,,71.030,208962,50,,1,1,,,,,,,,,,,,,Sparkling Mama,3,F,L,,123,,3600,5,,6,6.04,,,,,,5,4,4,5,,,5,4,4,1.60,3.10,,,7.20,10.05,"2p turn,bmp1/4,mvd out",Domenick,L.,Schettino,Reylu,,Gutierrez,,"Schettino, Domenick L., Weaver, Ann M. and Olson, Donald W.",,,,,,,,AQU,02/27/2026,1,4,"chased pace,2path turn,bmpd1/4,mvd out ins3/16,missed 3rd",Vekoma,Sita,Giant's Causeway,04/07/2023,FL,,,,,Bobby Jones Equine LLC,CH,162067,22022,,,,,,,,,,,,,,,Pick 3,1.00,3,44.06,5-1-6,15583.00,Daily Double,1.00,,3.78,1-6,28592.00,Exacta,1.00,,7.50,6-2,135796.00,Superfecta,.10,,38.86,6-2-8-5,44271.00,Trifecta,.50,,36.50,6-2-8,71579.00,Grand Slam,1.00,4,6.03,3/4/5-5/6/7-1/3/4-6,29709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,7,Thoroughbred,6.00,,Dirt,,Main Course,SOC,NW1       X,,Fillies,3 year olds,,60000,75000,75000,,,8,Fast,Clear,4:20,,,,22.360,46.040,58.150,,,71.030,208962,50,,1,1,,,,,,,,,,,,,Tenacious Child,3,F,L,,123,,2400,7,,4,8.04,,,,,,7,2,2,2,,,2,5,5,1.00,.10,,,4.50,10.30,"3-2p turn,led out1/4",George,,Weaver,Manuel,,Franco,,R. A. Hill Stable,,,,,,,,AQU,02/05/2026,5,1,"hustled,chased outside,bid 3-2path turn,led out1/4,weakened",McKinzie,Stella Performance,Trappe Shot,02/25/2023,NY,,,,,Cypress Creek Equine LLC,DK B/,150157,226999,,,,,,,,,,,,,,,Pick 3,1.00,3,44.06,5-1-6,15583.00,Daily Double,1.00,,3.78,1-6,28592.00,Exacta,1.00,,7.50,6-2,135796.00,Superfecta,.10,,38.86,6-2-8-5,44271.00,Trifecta,.50,,36.50,6-2-8,71579.00,Grand Slam,1.00,4,6.03,3/4/5-5/6/7-1/3/4-6,29709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,7,Thoroughbred,6.00,,Dirt,,Main Course,SOC,NW1       X,,Fillies,3 year olds,,60000,75000,75000,,,8,Fast,Clear,4:20,,,,22.360,46.040,58.150,,,71.030,208962,50,,1,1,,,,,,,,,,,,,Baseball Lady,3,F,L,Blinkers,123,,600,3,,8,14.54,,,,,,3,1,1,1,,,4,6,6,,,,,7.10,12.55,"ins turn,headed out1/4",Linda,,Rice,Jose,,Lezcano,,Alpha Phi Delta Racing,,,,,,,,AQU,02/04/2026,2,5,"sent hard,pace,inside turn,headed outside 1/4,tired",By My Standards,Surprise Cameo,Giant Surprise,03/20/2023,NY,,,,,"Topsmeade, LLC",B,108912,1553,,,,,,,,,,,,,,,Pick 3,1.00,3,44.06,5-1-6,15583.00,Daily Double,1.00,,3.78,1-6,28592.00,Exacta,1.00,,7.50,6-2,135796.00,Superfecta,.10,,38.86,6-2-8-5,44271.00,Trifecta,.50,,36.50,6-2-8,71579.00,Grand Slam,1.00,4,6.03,3/4/5-5/6/7-1/3/4-6,29709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,7,Thoroughbred,6.00,,Dirt,,Main Course,SOC,NW1       X,,Fillies,3 year olds,,60000,75000,75000,,,8,Fast,Clear,4:20,,,,22.360,46.040,58.150,,,71.030,208962,50,,1,1,,,,,,,,,,,,,Ohoopee,3,F,L,Blinkers,123,75000,600,1,,6,12.02,,,,,,1,3,3,6,,,6,7,7,1.50,3.60,,,9.70,14.30,"ins trn,bmpd1/4,empty",Linda,,Rice,Sahin,,Civaci,,Linda Rice,,,,,,,,AQU,02/27/2026,1,3,"brshd brk,just off pace,in hand1/2,ins turn,bmpd1/4,empty",Bee Jersey,Lady Ekati,Tale of Ekati,02/19/2023,KY,,,,,Charles Fipke,CH,154446,1553,,,,,,,,,,,,,,,Pick 3,1.00,3,44.06,5-1-6,15583.00,Daily Double,1.00,,3.78,1-6,28592.00,Exacta,1.00,,7.50,6-2,135796.00,Superfecta,.10,,38.86,6-2-8-5,44271.00,Trifecta,.50,,36.50,6-2-8,71579.00,Grand Slam,1.00,4,6.03,3/4/5-5/6/7-1/3/4-6,29709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,7,Thoroughbred,6.00,,Dirt,,Main Course,SOC,NW1       X,,Fillies,3 year olds,,60000,75000,75000,,,8,Fast,Clear,4:20,,,,22.360,46.040,58.150,,,71.030,208962,50,,1,1,,,,,,,,,,,,,Caradise,3,F,L,,123,75000,600,4,,15,23.81,,,,,,4,7,8,8,,,8,8,8,13.10,18.60,,,22.80,24.80,"3p turn,4p1/4,outrun",Mitchell,E.,Friedman,Ruben,,Silvera,,Richard Greeley,,,,,,,,AQU,02/27/2026,1,5,"ridden along,well behind,3path turn,4p into lane,outrun",Instagrand,Candixa,Candy Ride (ARG),03/07/2023,KY,,,,,Nearco LLC,B,143555,14093,,,,,,,,,,,,,,,Pick 3,1.00,3,44.06,5-1-6,15583.00,Daily Double,1.00,,3.78,1-6,28592.00,Exacta,1.00,,7.50,6-2,135796.00,Superfecta,.10,,38.86,6-2-8-5,44271.00,Trifecta,.50,,36.50,6-2-8,71579.00,Grand Slam,1.00,4,6.03,3/4/5-5/6/7-1/3/4-6,29709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Claiming,,,,4 year olds & up,,28000,10000,10000,,,8,Fast,Clear,4:51,,,,23.780,47.370,71.970,84.350,,97.500,203560,40,,1,1,,,,,,,,,,,,,Hours in a Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,PrivVet - Illness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick 3,1.00,3,12.08,1-6-5,75568.00,Pick 4,.50,4,54.62,5-1/5-6-1/5,99512.00,Pick 5,.50,5,372.63,5-5-1/5-6-1/5,144665.00,Pick 6,1.00,5,17.36,6-5-5-1/5-6-1/5,39466.00,Pick 6,1.00,6,968.59,6-5-5-1/5-6-1/5,39466.00,Daily Double,1.00,,6.37,6-5,64464.00,Exacta,1.00,,22.09,5-9,132750.00,Superfecta,.10,,14.69,5-9-2-6,48811.00,Trifecta,.50,,21.78,5-9-2,77811.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Claiming,,,,4 year olds & up,,28000,10000,10000,,,8,Fast,Clear,4:51,,,,23.780,47.370,71.970,84.350,,97.500,203560,40,,1,1,,,,,,,,,,,,,Hey Toby,6,G,L,,121,10000,15400,5,,2.5,1.55,Y,,5.1,3.76,2.68,4,5,4,5,1,,1,1,1,1.10,2.50,,,,,"6-5w upper, edged away",Jeremiah,C.,Englehart,Kendrick,,Carmouche,,Ten Strike Racing and Cory Moelis Racing LLC,Y,Ilkay,,Kantarmaci,Ilkay Kantarmaci,,,AQU,02/21/2026,4,7,"7w backstretch, 5w turn, coaxed near 1/4, 6-5w uppr, edged away",Alpha,Divadora,Pleasantly Perfect,04/26/2020,NY,,,,,Susanne Hooper & James Hooper,CH,82464,232191,,,,,,,,,,,,,,,Pick 3,1.00,3,12.08,1-6-5,75568.00,Pick 4,.50,4,54.62,5-1/5-6-1/5,99512.00,Pick 5,.50,5,372.63,5-5-1/5-6-1/5,144665.00,Pick 6,1.00,5,17.36,6-5-5-1/5-6-1/5,39466.00,Pick 6,1.00,6,968.59,6-5-5-1/5-6-1/5,39466.00,Daily Double,1.00,,6.37,6-5,64464.00,Exacta,1.00,,22.09,5-9,132750.00,Superfecta,.10,,14.69,5-9-2-6,48811.00,Trifecta,.50,,21.78,5-9-2,77811.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQU,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Claiming,,,,4 year olds & up,,28000,10000,10000,,,8,Fast,Clear,4:51,,,,23.780,47.370,71.970,84.350,,97.500,203560,40,,1,1,,,,,,,,,,,,,Texas Red Hot,7,G,L,,123,10000,5600,9,,10,9.6,,,,6.74,3.68,8,1,5,7,3,,3,2,2,3.10,3.60,5.00,,6.50,2.25,"9w uppr, closed well",Ilkay,,Kantarmaci,Gokhan,,Kocakaya,,Mertkan Kantarmaci,,,,,,,,AQU,03/14/2026,3,5,"8w backstretch, 6w turn, coaxed 3/8, 9w upper, closed well",Texas Red,Ainsley,Officer,04/17/2019,KY,,,,,Erich Brehm,B,172618,960213,,,,,,,,,,,,,,,Pick 3,1.00,3,12.08,1-6-5,75568.00,Pick 4,.50,4,54.62,5-1/5-6-1/5,99512.00,Pick 5,.50,5,372.63,5-5-1/5-6-1/5,144665.00,Pick 6,1.00,5,17.36,6-5-5-1/5-6-1/5,39466.00,Pick 6,1.00,6,968.59,6-5-5-1/5-6-1/5,39466.00,Daily Double,1.00,,6.37,6-5,64464.00,Exacta,1.00,,22.09,5-9,132750.00,Superfecta,.10,,14.69,5-9-2-6,48811.00,Trifecta,.50,,21.78,5-9-2,77811.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
